course_id,title,num_inst,in_master,master_status,institutions
HUN2201,FUNDAMENTALS OF HUMAN NUTRITION,15,yes,queued,CFK;FIU;FLAC;FLPOLY;HC;KU;NFC;NWFSC;PHSC;SCFMS;UCF;UF;UNF;USF;UWF
MAN4940,INTERNSHIP,15,no,,BC;CF;EWU;FAU;FLAC;JMVU;LSSC;MDC;NWFSC;PHSC;PSC;SPC;UNF;USF;UWF
PSY3213C,RESEARCH METHODS IN PSYCHOLOGY,15,yes,queued,EWU;FAMU;FAU;FGCU;FIU;FLAC;FNU;FSU;KU;STU;TCF;UCF;UNF;USF;UWF
EUH1001,WESTERN CIVILIZATION II,14,yes,queued,BC;BU;DORAL;EFSC;FLAC;FSCJ;GCSC;PESC;SCFMS;STU;TCF;TCJ;TSC;UWF
MAE4310,CONTENT AND METHODS OF TEACHING ELEMENTARY MATHEMATICS,14,yes,queued,BC;CC;DORAL;FAU;FGCU;FIU;FLAC;FSU;FSWSC;IRSC;KU;UF;USF;UWF
BCN2405C,CONSTRUCTION MECHANICS,13,yes,queued,FGCU;FIU;FSCJ;GCSC;KU;PESC;SFC;SSCF;TSC;UF;UNF;UWF;VC
BSC4434C,INTRODUCTION TO BIOINFORMATICS,13,yes,queued,EFSC;EWU;FAMU;FAU;FGCU;FIU;IRSC;KU;MDC;UCF;UF;UNF;UWF
CCJ4940,INTERNSHIP IN CRIMINOLOGY,13,no,,CF;EWU;FAU;FGCU;FIU;FNU;FSU;KU;STU;UF;UNF;USF;UWF
GEA2000,WORLD REGIONAL GEOGRAPHY,13,yes,queued,BC;CF;FAMU;FAU;FGCU;FIU;PESC;PHSC;SCFMS;SFC;TSC;USF;UWF
HSA3111,US HEALTH CARE SYSTEMS,13,yes,queued,CF;EFSC;FAU;FGCU;FIU;NWFSC;PHSC;RU;SCFMS;SFC;UCF;UF;UWF
ECO3101,INTERMEDIATE MICROECONOMICS,12,yes,queued,FAMU;FAU;FGCU;FIU;FLPOLY;FSU;STU;UCF;UF;UNF;USF;UWF
HSA3170,HEALTH CARE FINANCE,12,yes,queued,CF;FAMU;FNU;FSCJ;LSSC;PSC;RU;SCFMS;SPC;UCF;USF;UWF
LAH2020,LATIN AMERICAN HISTORY,12,yes,queued,CF;FAMU;FGCU;FIU;FSCJ;HC;SCFMS;SFC;SSCF;UF;USF;UWF
MAA4402,COMPLEX VARIABLES,12,yes,queued,EWU;FAMU;FAU;FGCU;FIU;FLPOLY;FSU;UCF;UF;UNF;USF;UWF
MAS4301,ABSTRACT ALGEBRA I,12,yes,queued,EWU;FAMU;FAU;FGCU;FIU;FLAC;SPC;UCF;UF;UNF;USF;UWF
CCJ3666,VICTIMOLOGY,11,yes,queued,EWU;FAU;FGCU;FIU;FNU;FSU;KU;MDC;STU;USF;UWF
CES4702C,REINFORCED CONCRETE DESIGN,11,yes,queued,FAMU;FAU;FGCU;FIU;FLPOLY;FSU;UCF;UF;UNF;USF;UWF
CJL3510,COURTS AND THE CRIMINAL JUSTICE SYSTEM,11,yes,queued,CF;EWU;FAMU;FSU;IRSC;PSC;SFSC;SSCF;STU;UCF;UWF
ECO3203,INTERMEDIATE MACROECONOMICS,11,yes,queued,FAMU;FAU;FGCU;FIU;FLPOLY;FSU;UCF;UF;UNF;USF;UWF
FIN4504,INVESTMENTS,11,yes,queued,DORAL;FAMU;FAU;FLAC;FSU;SPC;UCF;UF;UNF;USF;UWF
LAT1120C,BEGINNING LATIN I,11,yes,queued,FAU;FLAC;FSCJ;FSU;PESC;PHSC;TSC;UF;USF;UWF;VC
MVV3331,PRINCIPAL APPLIED VOICE,11,yes,queued,EWU;FAMU;FAU;FGCU;FIU;FLAC;FSU;UF;UNF;USF;UWF
MVV4341,PRINCIPAL APPLIED VOICE,11,yes,queued,EWU;FAMU;FAU;FGCU;FIU;FLAC;FSU;UF;UNF;USF;UWF
PAD3003,INTRODUCTION TO PUBLIC ADMINISTRATION,11,yes,queued,FAMU;FAU;FIU;FSWSC;IRSC;PESC;STU;UCF;UF;UWF;VC
PUR3000,PRINCIPLES OF PUBLIC RELATIONS,11,yes,queued,FAMU;FGCU;FIU;FLAC;FSU;UCF;UF;UIC;UNF;USF;UWF
SCE4310,CONTENT AND METHODS OF TEACHING ELEMENTARY SCIENCE,11,yes,queued,BC;CC;DORAL;FGCU;FIU;FLAC;FSU;UF;UNF;USF;UWF
SOP3004,SOCIAL PSYCHOLOGY,11,yes,queued,FAMU;FAU;FIU;FNU;FSU;SFBC;STU;UCF;UF;UNF;UWF
CCJ4700,METHODS OF RESEARCH IN CRIMINAL JUSTICE,10,yes,queued,DORAL;FAMU;FAU;FIU;FNU;FSCJ;FSU;IRSC;UF;UWF
EDG4940,INTEGRATING MATHEMATICS AND SCIENCE PRACTICUM,10,no,,CC;CFK;FAU;FGCU;FIU;IRSC;NWFSC;PSC;SPC;UWF
EGS1006C,INTRODUCTION TO THE ENGINEERING PROFESSION,10,yes,queued,CF;EFSC;FIU;LSSC;NWFSC;SSCF;UCF;UF;UWF;VC
FRE2200C,INTERMEDIATE FRENCH I,10,yes,queued,FIU;FLAC;FSCJ;NFC;SCFMS;SPC;SSCF;UCF;USF;UWF
HSA4191,HEALTH INFORMATION SYSTEMS,10,yes,queued,EWU;FAMU;FGCU;NWFSC;PESC;RU;SPC;UCF;UF;UWF
MMC2000,INTRODUCTION TO MASS MEDIA,10,yes,queued,EWU;FAMU;FSU;HC;MDC;PESC;SCFMS;SPC;STU;UWF
MUE2040,INTRODUCTION TO MUSIC EDUCATION,10,yes,queued,CF;FAU;FGCU;FIU;FLAC;FSU;UCF;UF;UNF;UWF
MUH3212,MUSIC HISTORY II,10,yes,queued,EWU;FAMU;FGCU;FIU;FLAC;FSU;UCF;UF;UNF;UWF
MVB2421,TRUMPET,10,yes,queued,FAU;FIU;FSU;PHSC;SFC;SPC;UCF;UF;USF;UWF
MVP2421,PERCUSSION,10,yes,queued,FAU;FIU;FSU;PHSC;SPC;SSCF;UCF;UF;USF;UWF
PAD6227,PUBLIC BUDGETING,10,no,,EWU;FAMU;FAU;FGCU;FIU;UCF;UF;UNF;USF;UWF
ACG4201,ADVANCED ACCOUNTING,9,yes,queued,CC;FAMU;FAU;FSU;KU;RU;STU;UNF;UWF
ACG4651,AUDITING,9,yes,queued,EWU;FAU;FIU;FNU;IRSC;KU;UCF;UNF;UWF
BSC4905C,DIRECTED STUDY,9,no,,CC;EWU;FAMU;FAU;FGCU;SPC;UNF;USF;UWF
CAP4770,DATA MINING,9,yes,queued,EFSC;FAU;FGCU;FIU;FLPOLY;SPC;UF;UNF;UWF
CCJ4641,ORGANIZED CRIME,9,yes,queued,DORAL;FIU;KU;MDC;PSC;STU;UCF;UNF;UWF
CES4605C,STEEL DESIGN,9,yes,queued,FAMU;FAU;FGCU;FIU;FSU;UCF;UF;USF;UWF
CHM4130C,INSTRUMENTAL ANALYSIS,9,yes,queued,FAMU;FGCU;FIU;FSU;UCF;UF;UNF;USF;UWF
CLP4314,HEALTH PSYCHOLOGY,9,yes,queued,FAU;FGCU;FIU;FNU;STU;UCF;UF;USF;UWF
COP2830C,WEB PROGRAMMING,9,yes,queued,FGC;FSWSC;HC;IRSC;SJRSC;SSCF;TSC;UWF;VC
COP4020,PROGRAMMING LANGUAGES,9,yes,queued,FAMU;FAU;FGCU;FLPOLY;FSU;UCF;UF;USF;UWF
CWR3201C,FLUID MECHANICS,9,yes,queued,FAMU;FAU;FGCU;FIU;FSU;UCF;UF;UNF;UWF
CWR4202C,HYDRAULICS,9,yes,queued,FAMU;FAU;FLPOLY;FSU;UCF;UF;UNF;USF;UWF
EDA6232,SCHOOL LAW,9,no,,DORAL;FAU;FGCU;FIU;UCF;UF;UNF;USF;UWF
MAP4341,PARTIAL DIFFERENTIAL EQUATIONS,9,yes,queued,EWU;FGCU;FLPOLY;FSU;UCF;UF;UNF;USF;UWF
MUE4480,MARCHING BAND TECHNIQUES,9,yes,queued,FAMU;FAU;FGCU;FIU;FSU;UF;UNF;USF;UWF
MUN3313,CONCERT CHOIR,9,yes,queued,FAMU;FGCU;FIU;FLAC;UCF;UF;UNF;USF;UWF
MUS4905,DIRECTED STUDY,9,no,,FAMU;FAU;FIU;FSU;UCF;UF;UNF;USF;UWF
MVB3331,PRINCIPAL APPLIED TRUMPET,9,yes,queued,EWU;FAMU;FAU;FIU;FLAC;FSU;UNF;USF;UWF
MVB3332,PRINCIPAL APPLIED FRENCH HORN,9,yes,queued,EWU;FAMU;FAU;FIU;FLAC;FSU;UNF;USF;UWF
MVB3333,PRINCIPAL APPLIED TROMBONE,9,yes,queued,EWU;FAMU;FAU;FIU;FLAC;FSU;UNF;USF;UWF
MVB3334,PRINCIPAL APPLIED BARITONE HORN,9,yes,queued,EWU;FAMU;FAU;FIU;FLAC;FSU;UNF;USF;UWF
MVB3335,PRINCIPAL APPLIED TUBA,9,yes,queued,EWU;FAMU;FAU;FIU;FLAC;FSU;UNF;USF;UWF
MVB4341,PRINCIPAL APPLIED TRUMPET,9,yes,queued,EWU;FAMU;FAU;FIU;FLAC;FSU;UNF;USF;UWF
MVB4342,PRINCIPAL APPLIED FRENCH HORN,9,yes,queued,EWU;FAMU;FAU;FIU;FLAC;FSU;UNF;USF;UWF
MVB4343,PRINCIPAL APPLIED TROMBONE,9,yes,queued,EWU;FAMU;FAU;FIU;FLAC;FSU;UNF;USF;UWF
MVB4345,PRINCIPAL APPLIED TUBA,9,yes,queued,EWU;FAMU;FAU;FIU;FLAC;FSU;UNF;USF;UWF
MVP3331,PRINCIPAL APPLIED PERCUSSION,9,yes,queued,EWU;FAMU;FAU;FIU;FLAC;FSU;UNF;USF;UWF
MVS4346,PRINCIPAL APPLIED GUITAR,9,yes,queued,EWU;FAMU;FAU;FIU;FLAC;FSU;UCF;UNF;UWF
MVV2421,VOICE,9,yes,queued,FAU;FIU;FSU;PHSC;SSCF;UCF;UF;USF;UWF
MVW2421,FLUTE,9,yes,queued,FAU;FIU;FSU;PHSC;SPC;UCF;UF;USF;UWF
MVW3331,PRINCIPAL APPLIED FLUTE,9,yes,queued,EWU;FAMU;FAU;FIU;FLAC;FSU;UNF;USF;UWF
MVW3332,PRINCIPAL APPLIED OBOE,9,yes,queued,EWU;FAMU;FAU;FIU;FLAC;FSU;UNF;USF;UWF
MVW4341,PRINCIPAL APPLIED FLUTE,9,yes,queued,EWU;FAMU;FAU;FIU;FLAC;FSU;UNF;USF;UWF
MVW4342,PRINCIPAL APPLIED OBOE,9,yes,queued,EWU;FAMU;FAU;FIU;FLAC;FSU;UNF;USF;UWF
PEL1341,BEGINNING TENNIS,9,yes,queued,EWU;FAMU;FSU;HC;MDC;PHSC;SCFMS;USF;UWF
PHY4604,QUANTUM THEORY I,9,yes,queued,FAMU;FAU;FGCU;FIU;FSU;UCF;UF;USF;UWF
POS4905,INDEPENDENT STUDY,9,no,,FAMU;FAU;FGCU;FIU;FSU;UF;UNF;USF;UWF
PSY4930,SPECIAL TOPICS,9,no,,EWU;FAU;FGCU;FIU;FLAC;FSU;STU;UF;UWF
SOW4522,FIELD SEMINAR I,9,yes,queued,EWU;FAMU;FGCU;FIU;FSU;UCF;UNF;USF;UWF
STA4321,INTRODUCTION TO MATHEMATICAL STATISTICS I,9,yes,queued,EWU;FAMU;FIU;FSU;UCF;UF;UNF;USF;UWF
THE2300,SURVEY OF DRAMATIC LITERATURE,9,yes,queued,FAMU;FGC;FGCU;IRSC;NCF;PESC;SCFMS;SFC;UWF
TPA2000C,INTRODUCTION TO THEATRICAL DESIGN,9,yes,queued,BC;CC;FAU;FSU;SJRSC;SSCF;UCF;UWF;VC
TPA2248C,STAGE MAKEUP,9,yes,queued,BC;FAU;FGCU;FIU;FSU;SCFMS;UCF;USF;UWF
ZOO4513C,ANIMAL BEHAVIOR,9,yes,queued,FAMU;FGCU;FIU;FSU;SPC;UCF;UNF;USF;UWF
ACG3401,ACCOUNTING INFORMATION SYSTEMS,8,yes,queued,CF;EFSC;FGCU;IRSC;STU;UF;USF;UWF
ATT1100C,PRIVATE PILOT GROUND SCHOOL,8,yes,queued,BC;GCSC;MDC;NWFSC;PHSC;PSC;TSC;UWF
BOT2010C,GENERAL BOTANY,8,yes,queued,BC;FGC;PESC;SFC;UF;UNF;UWF;VC
CCJ3024,THE CRIMINAL JUSTICE SYSTEM,8,yes,queued,FAU;FSU;PSC;SSCF;UCF;UF;USF;UWF
CCJ4644,WHITE COLLAR CRIME,8,yes,queued,DORAL;FAU;FIU;FNU;KU;SJRSC;UCF;UWF
CCJ4905,DIRECTED INDIVIDUAL STUDY,8,no,,FAMU;FAU;FNU;FSU;STU;UF;UNF;UWF
CHM4130L,INSTRUMENTAL ANALYSIS LAB,8,yes,queued,FAMU;FGCU;FIU;FSU;UCF;UF;UNF;UWF
CHM4930,SENIOR SEMINAR,8,no,,FAMU;FAU;FGCU;FIU;UCF;UF;UNF;UWF
EML4905,INDEPENDENT STUDY,8,no,,FAMU;FAU;FIU;FSU;UF;UNF;USF;UWF
MAD4401,NUMERICAL ANALYSIS,8,yes,queued,EWU;FAU;FGCU;STU;UF;UNF;USF;UWF
MUE4940,MUSIC EDUCATION INTERNSHIP,8,no,,FAU;FIU;FLAC;FSU;UF;UNF;USF;UWF
MUH3211,MUSIC HISTORY I,8,yes,queued,EWU;FAMU;FGCU;FIU;FLAC;UF;UNF;UWF
MUN3713,JAZZ ENSEMBLE,8,yes,queued,FAMU;FIU;FLAC;UCF;UF;UNF;USF;UWF
MVB4344,PRINCIPAL APPLIED BARITONE HORN,8,yes,queued,EWU;FAMU;FAU;FIU;FLAC;FSU;UNF;UWF
MVP4341,PRINCIPAL APPLIED PERCUSSION,8,yes,queued,FAMU;FAU;FIU;FLAC;FSU;UNF;USF;UWF
MVS3334,PRINCIPAL APPLIED DOUBLE BASS,8,yes,queued,FAMU;FAU;FIU;FLAC;FSU;UNF;USF;UWF
MVS3336,PRINCIPAL APPLIED GUITAR,8,yes,queued,EWU;FAMU;FAU;FIU;FLAC;FSU;UNF;UWF
MVS4344,PRINCIPAL APPLIED DOUBLE BASS,8,yes,queued,FAMU;FAU;FIU;FLAC;FSU;UNF;USF;UWF
MVW3333,PRINCIPAL APPLIED CLARINET,8,yes,queued,FAMU;FAU;FIU;FLAC;FSU;UNF;USF;UWF
MVW3334,PRINCIPAL APPLIED BASSOON,8,yes,queued,FAMU;FAU;FIU;FLAC;FSU;UNF;USF;UWF
MVW3335,PRINCIPAL APPLIED SAXOPHONE,8,yes,queued,FAMU;FAU;FIU;FLAC;FSU;UNF;USF;UWF
MVW4344,PRINCIPAL APPLIED BASSOON,8,yes,queued,FAMU;FAU;FIU;FLAC;FSU;UNF;USF;UWF
NGR6172,ADVANCED PHARMACOLOGY,8,no,,FAU;FGCU;FIU;FNU;UCF;UF;USF;UWF
NGR6718,EVALUATION IN NURSING EDUCATION,8,no,,FAU;FGCU;FIU;FNU;UCF;UNF;USF;UWF
PHI3640,ENVIRONMENTAL ETHICS,8,yes,queued,FAU;FIU;STU;UCF;UF;UNF;USF;UWF
PHI3700,PHILOSOPHY OF RELIGION,8,yes,queued,FAMU;FIU;FSU;UCF;UF;UNF;USF;UWF
PHI4905,DIRECTED STUDY,8,no,,FAMU;FAU;FGCU;FSU;UF;UNF;USF;UWF
PHY4605,QUANTUM MECHANICS II,8,yes,queued,FAMU;FAU;FIU;FSU;UCF;UF;USF;UWF
PHY4910C,UNDERGRADUATE RESEARCH,8,no,,FAU;FGCU;FLPOLY;FSU;STU;UNF;USF;UWF
PPE4003,THEORIES OF PERSONALITY,8,yes,queued,EWU;FAU;FGCU;FLAC;STU;UNF;USF;UWF
PSY6971,THESIS,8,no,,FAMU;FAU;FIU;UCF;UF;UNF;USF;UWF
SPM3306,SPORT MARKETING,8,yes,queued,EFSC;EWU;FNU;KU;TCJ;UF;UNF;UWF
SPM4505,SPORT FINANCE,8,yes,queued,EFSC;EWU;FIU;FNU;FSU;KU;UNF;UWF
STA4222,SAMPLE SURVEY DESIGN,8,yes,queued,EWU;FAU;FSU;UCF;UF;UNF;USF;UWF
TSL4080,ESOL CURRICULUM & PEDAGOGY,8,yes,queued,EWU;FAU;FSU;FSWSC;LSSC;UCF;USF;UWF
ACG4682,FRAUD EXAMINATION,7,yes,queued,CFK;EWU;FAMU;KU;RU;TSC;UWF
ACG4941,ACCOUNTING INTERNSHIP,7,no,,FAMU;FSU;SFC;UCF;UF;UNF;UWF
ANT4905,DIRECTED STUDY,7,no,,FAMU;FAU;FIU;UF;UNF;USF;UWF
ARH4450,MODERN ART,7,yes,queued,FAU;FIU;FSU;UCF;UF;USF;UWF
ARH4710,HISTORY OF PHOTOGRAPHY,7,yes,queued,FAU;FGCU;FIU;FSU;UF;USF;UWF
ARH4905,DIRECTED INDIVIDUAL STUDY,7,no,,FAU;FGCU;FIU;FSU;UF;UNF;UWF
ART4905C,DIRECTED INDIVIDUAL STUDY,7,no,,FAMU;FAU;FSU;UF;UNF;USF;UWF
ART4940C,INTERNSHIP,7,no,,FAU;FGCU;FIU;UF;UNF;USF;UWF
ASC1210,AVIATION WEATHER,7,yes,queued,BC;FSCJ;MDC;PHSC;PSC;TSC;UWF
ASC1610C,AIRCRAFT SYSTEMS AND COMPONENTS,7,yes,queued,BC;FSCJ;MDC;NWFSC;PHSC;PSC;UWF
BOT4503C,PLANT PHYSIOLOGY,7,yes,queued,FAU;FGCU;FIU;FSU;UCF;UNF;UWF
CEG3011C,SOIL MECHANICS,7,yes,queued,FAMU;FAU;FGCU;FLPOLY;FSU;UNF;UWF
CHM4905C,INDEPENDENT STUDY,7,no,,FAMU;FAU;FGCU;FSU;UF;USF;UWF
CIS4361,APPLIED SECURITY,7,yes,queued,FAMU;FSU;PHSC;SSCF;UCF;USF;UWF
CJE4610,CRIMINAL INVESTIGATION,7,yes,queued,FAU;FSU;PESC;PSC;UCF;USF;UWF
CNT4403,DATA SECURITY,7,yes,queued,FAU;FGCU;FIU;FLPOLY;UCF;USF;UWF
COP2334C,BEGINNING C++ PROGRAMMING,7,yes,queued,EFSC;FGC;FSCJ;FULLSAIL;NFC;PBSC;UWF
ECO4401,MATHEMATICAL ECONOMICS,7,yes,queued,FAMU;FAU;FIU;FSU;UF;USF;UWF
ECO4704,INTERNATIONAL TRADE,7,yes,queued,FAMU;FAU;FIU;FSU;JMVU;USF;UWF
EEL4930,SPECIAL TOPICS IN ELECTRICAL ENGINEERING,7,no,,FAU;FIU;FLPOLY;FSU;UF;UNF;UWF
EEX3070,TEACHING EXCEPTIONAL STUDENTS,7,yes,queued,DORAL;FIU;NWFSC;SFSC;UF;UNF;UWF
EEX4905,DIRECTED STUDY,7,no,,FAU;FGCU;FIU;FSU;UF;UNF;UWF
ENL4251,VICTORIAN LITERATURE,7,yes,queued,FAMU;FAU;FIU;FLAC;FSU;UNF;UWF
FIN4414,FINANCIAL MANAGEMENT,7,yes,queued,EFSC;FAMU;SPC;UF;UNF;USF;UWF
FIN4424,PROBLEMS IN FINANCIAL MANAGEMENT,7,yes,queued,FAMU;FAU;FNU;FSU;KU;UCF;UWF
FIN4514,SECURITY ANALYSIS AND PORTFOLIO MANAGEMENT,7,yes,queued,FAMU;FGCU;FSU;UCF;UNF;USF;UWF
FIN4941,FINANCE INTERNSHIP,7,no,,FAMU;FGCU;FIU;FSU;UCF;UNF;UWF
FIN6406,FINANCIAL MANAGEMENT,7,no,,FAU;FGCU;FIU;UCF;UNF;USF;UWF
HSA6342,HEALTHCARE HUMAN RESOURCES,7,no,,FAMU;FGCU;FNU;UCF;UF;UNF;UWF
HSA6385,QUALITY MANAGEMENT IN HEALTH CARE,7,no,,FAMU;FAU;FGCU;UCF;UF;UNF;UWF
LAE3314,CHILDREN'S LITERATURE,7,yes,queued,CC;FAMU;FLAC;FSWSC;KU;SFSC;UWF
LIT2030,INTRODUCTION TO POETRY,7,yes,queued,BC;FAU;FSU;NCF;SCFMS;USF;UWF
MAA4211,ADVANCED CALCULUS I,7,yes,queued,EWU;FAMU;FIU;UF;UNF;USF;UWF
MAS5145,LINEAR ALGEBRA,7,no,,FAMU;FAU;FGCU;FIU;UCF;USF;UWF
MUG3104,BASIC CONDUCTING,7,yes,queued,FGCU;FLAC;FSU;UCF;UNF;USF;UWF
MUT3611,FORM AND ANALYSIS,7,yes,queued,EWU;FAMU;FGCU;FIU;UF;UNF;UWF
MVS3331,PRINCIPAL APPLIED VIOLIN,7,yes,queued,FAMU;FAU;FIU;FLAC;FSU;USF;UWF
MVS3332,PRINCIPAL APPLIED VIOLA,7,yes,queued,FAMU;FAU;FIU;FLAC;FSU;USF;UWF
MVS3333,APP MUS PRIN CELLO,7,yes,queued,FAMU;FAU;FIU;FLAC;FSU;USF;UWF
MVS4342,PRINCIPAL APPLIED VIOLA,7,yes,queued,FAMU;FAU;FIU;FLAC;FSU;USF;UWF
MVV3431,VOICE,7,yes,queued,FAU;FIU;FSU;UCF;UF;USF;UWF
MVV4441,VOICE,7,yes,queued,FAU;FIU;FSU;UCF;UF;USF;UWF
MVW4343,PRINCIPAL APPLIED CLARINET,7,yes,queued,FAMU;FAU;FIU;FLAC;FSU;UNF;UWF
MVW4345,PRINCIPAL APPLIED SAXOPHONE,7,yes,queued,FAMU;FAU;FIU;FLAC;FSU;UNF;UWF
NGR6002C,ADVANCED HEALTH ASSESSMENT,7,no,,FAU;FGCU;FIU;FSU;UF;USF;UWF
PAD6417,HUMAN RESOURCE MANAGEMENT,7,no,,FAU;FGCU;FIU;UCF;UNF;USF;UWF
PHH3100,ANCIENT PHILOSOPHY,7,yes,queued,FAMU;FAU;FIU;UCF;UF;UNF;UWF
PHI2103,CRITICAL THINKING,7,yes,queued,FGCU;FIU;FSWSC;JMVU;RU;SPC;UWF
PHP3786,EXISTENTIALISM,7,yes,queued,FGCU;FSU;UCF;UF;UNF;USF;UWF
PHY4905,DIRECTED INDEPENDENT STUDY,7,no,,FAU;FGCU;FIU;FSU;UF;UNF;UWF
POS3413,THE AMERICAN PRESIDENCY,7,yes,queued,FAMU;FIU;KU;STU;UCF;UNF;UWF
POS4941,POLITICAL SCIENCE INTERNSHIP,7,no,,FAU;FGCU;FIU;FSU;UCF;USF;UWF
POS6971,THESIS,7,no,,FAMU;FAU;FIU;UCF;UF;USF;UWF
PSY4302C,PSYCHOLOGICAL TESTING,7,yes,queued,FAMU;FAU;FIU;FSU;KU;UNF;UWF
PUR4800C,PUBLIC RELATIONS CAMPAIGNS,7,yes,queued,FAMU;FGCU;FIU;FSU;UF;UNF;UWF
SPC3301,INTERPERSONAL COMMUNICATION,7,yes,queued,FGCU;FIU;FLAC;FSU;UCF;USF;UWF
SPM4723,SPORT LAW,7,yes,queued,EWU;FSU;LSSC;UCF;UF;UNF;UWF
SPN4905,DIRECTED STUDY,7,no,,FAMU;FAU;FIU;FSU;UF;UNF;UWF
SYA4905,DIRECTED INDIVIDUAL STUDY,7,no,,FAMU;FAU;FIU;FSU;UF;UNF;UWF
THE4905,DIRECTED STUDY,7,no,,FAMU;FAU;FGCU;FSU;UF;USF;UWF
ACG3111,FINANCIAL ACCOUNTING & REPORTING II,6,yes,queued,CC;FAMU;FSU;SFC;STU;UWF
ACG6905,DIRECTED STUDY,6,no,,FAU;FGCU;UF;UNF;USF;UWF
AFR4211,U.S. DEFENSE POLICY & STRATEG. FORMULAT.,6,yes,queued,FAU;FSU;SFC;UF;USF;UWF
APK3110C,EXERCISE PHYSIOLOGY,6,yes,queued,FIU;FSU;STU;UF;USF;UWF
APK4125C,EXERCISE PRESCRIPTION,6,yes,queued,FIU;FLAC;UCF;UF;UNF;UWF
ART3930C,SPECIAL TOPICS,6,no,,FIU;FSU;UCF;UF;UNF;UWF
BSC4940,BIOLOGY INTERNSHIP,6,no,,FGCU;MDC;SPC;UNF;USF;UWF
BSC4941,INTERNSHIP IN BIOTECHNOLOGY,6,no,,FGCU;FSU;SFC;UCF;UNF;UWF
BSC6971,MASTERS THESIS,6,no,,FAU;FIU;UCF;UNF;USF;UWF
CEN5079,SECURE SOFTWARE DEVELOPMENT,6,no,,EWU;FAMU;FGCU;FIU;FLPOLY;UWF
CES3100C,STRUCTURAL ANALYSIS,6,yes,queued,FAMU;FGCU;FIU;FSU;UNF;UWF
CGN4930,SPECIAL TOPICS,6,no,,FAMU;FAU;FGCU;FIU;FSU;UWF
CHM3400C,BASIC PHYSICAL CHEMISTRY,6,yes,queued,FAU;FIU;FSU;STU;UF;UWF
CIS4940C,IIT SENIOR PROJECT,6,no,,FAMU;STU;UCF;UF;USF;UWF
CJE3444,CRIME PREVENTION,6,yes,queued,DORAL;FIU;MDC;UCF;USF;UWF
DEP3103,CHILD PSYCHOLOGY,6,yes,queued,EWU;FNU;FSU;KU;STU;UWF
DEP4305,ADOLESCENT PSYCHOLOGY,6,yes,queued,FAU;FGCU;KU;STU;UF;UWF
DEP4404,PSYCHOLOGY OF ADULT DEVELOPMENT AND AGING,6,yes,queued,EWU;FGCU;FSU;KU;STU;UWF
ECO4905,DIRECTED INDIVIDUAL STUDY,6,no,,FAMU;FAU;FSU;UF;UNF;UWF
ECO4941,ECONOMICS INTERNSHIP,6,no,,FGCU;FSU;UCF;UF;UNF;UWF
ECP3530,ECONOMICS OF HEALTH,6,yes,queued,EFSC;FIU;UF;UNF;USF;UWF
EDA7905,DIRECTED INDEPENDENT STUDY,6,no,,FAMU;FAU;FIU;UCF;UNF;UWF
EDG4905,DIRECTED STUDY,6,no,,FAMU;FAU;FGCU;UF;UNF;UWF
EDG6285,EVALUATION OF SCHOOL PROGRAMS,6,no,,FAU;UCF;UF;UNF;USF;UWF
EDH6045,STUDENT AFFAIRS LEADERSHIP,6,no,,FAU;FGCU;FIU;UCF;UNF;UWF
EEL4905,INDEPENDENT STUDY,6,no,,FAU;FSU;UF;UNF;USF;UWF
EEL4949,COOPERATIVE EDUCATION,6,no,,FAU;FIU;UCF;UF;UNF;UWF
EML4804C,MECHATRONICS II,6,yes,queued,FAMU;FAU;FIU;FSU;UCF;UWF
ENC3213,WRITING FOR MANAGERS,6,yes,queued,EU;FAU;FIU;KU;SSCF;UWF
ENG4905,DIRECTED INDIVIDUAL STUDY,6,no,,FAMU;FAU;FLAC;FSU;UF;UWF
ENG6971,THESIS,6,no,,FAU;FGCU;UCF;UF;USF;UWF
ENL4240,BRITISH ROMANTIC LITERATURE,6,yes,queued,FAMU;FLAC;FSU;UCF;UNF;UWF
ENL4341,MILTON,6,yes,queued,FAU;FIU;FSU;UCF;USF;UWF
ENT4940,ENTREPRENEURSHIP PRACTICUM,6,no,,FAU;FGCU;KU;UF;USF;UWF
ENV3001C,ENVIRONMENTAL ENGINEERING,6,yes,queued,FAU;FIU;UCF;UF;UNF;UWF
ESC2000,INTRODUCTION TO EARTH SCIENCE,6,yes,queued,FAMU;FAU;GCSC;UNF;USF;UWF
EXP4404,PSYCHOLOGY OF LEARNING,6,yes,queued,FAU;FGCU;FSU;UF;USF;UWF
FIN3124,FINANCIAL PLANNING,6,yes,queued,FSU;UCF;UF;UNF;USF;UWF
FIN4132,ESTATE PLANNING,6,yes,queued,FGCU;FSU;UF;UNF;USF;UWF
FIN4560,EQUITY FUND MANAGEMENT,6,yes,queued,FAU;FGCU;UCF;UNF;USF;UWF
FIN4905,DIRECTED STUDY,6,no,,FAMU;FAU;FSU;UF;USF;UWF
GEO4905,DIRECTED STUDY,6,no,,FAU;FIU;FSU;UF;UNF;UWF
GLY2010L,PHYSICAL GEOLOGY LABORATORY,6,yes,queued,HC;SFC;SPC;SSCF;TSC;UWF
GRA2111C,GRAPHIC DESIGN I,6,yes,queued,FIU;HC;SFC;SPC;UF;UWF
HFT4295,RESORT & HOSP STRATEGIC MGMT,6,yes,queued,FGCU;FIU;KU;UCF;USF;UWF
