course_id,title,num_inst,in_master,master_status,institutions
CHI2200,INTERMEDIATE CHINESE I,3,no,,FIU;UCF;UNF
CHI2201,INTERMEDIATE CHINESE II,3,no,,FIU;UCF;UNF
CHT3500,CHINESE CULTURE,3,no,,UF;UNF;USF
CIS4364,INTRUSION DETECTION,3,no,,MDC;UCF;UNF
CIS4955,IT CAPSTONE,3,no,,FNU;UCF;UNF
CIS5935,SEMINAR,3,no,,FAMU;FSU;UNF
CIS5949,COOPERATION EDUCATION,3,no,,FSU;UCF;UNF
CJC4015,ISSUES IN CORRECTIONS,3,no,,EWU;FGCU;UNF
CNT6519,WIRELESS NETWORK SECURITY,3,no,,UCF;UNF;UWF
COM3940,INTERNSHIP,3,no,,FIU;UCF;UNF
COM4411,RHETORIC OF POPULAR CULTURE,3,no,,FAU;FGCU;UNF
COM4561,SOCIAL MEDIA CAMPAIGNS,3,yes,queued,FSU;UNF;UWF
COP3503C,PROGRAMMING II,3,no,,UCF;UF;UNF
CRW3610,21ST-CENTURY SCRIPTING,3,no,,FSU;UCF;UNF
CRW4122,HONORS WRITING THE NOVEL,3,no,,FAU;UCF;UNF
CRW4224,CREATIVE NON-FICTION WORKSHOP,3,no,,FAMU;UCF;UNF
CRW4924,ADVANCED CREATIVE WRITING,3,no,,FAU;UNF;USF
CWR6236,RIVER ENGINEERING AND SEDIMENT TRANSPORT,3,no,,UCF;UF;UNF
DIE3310,COMMUNITY NUTRITION,3,no,,FIU;UF;UNF
DIE4940,UNDERGRADUATE SUPERVISED TEACHING,3,no,,KU;UF;UNF
DIE6127C,FOOD PRODUCTION AND SYSTEMS MANAGEMENT,3,no,,UCF;UNF;USF
DIE6241,ADVANCED MEDICAL NUTRITION THERAPY,3,no,,UCF;UF;UNF
DIE6940,COMMUNITY NUTRITION PRACTICUM,3,no,,UF;UNF;USF
DIE6942,DIETETIC INTERNSHIP 1,3,no,,UCF;UF;UNF
DIG3930C,SPECIAL TOPICS,3,no,,FSCJ;UCF;UNF
ECO3704,INTERNATIONAL TRADE,3,no,,EWU;UF;UNF
ECO4970,HONORS THESIS,3,no,,UCF;UF;UNF
ECO6705,THE GLOBAL ECONOMY,3,no,,FIU;UNF;USF
EDA6215,SCHOOL AND COMMUNITY RELATIONS,3,no,,FAMU;UF;UNF
EDA6910,DIRECTED RESEARCH,3,no,,FGCU;UNF;USF
EDA7426,DOCTORAL ACADEMIC RESEARCH AND WRITING FOR EDUCATION,3,no,,UCF;UF;UNF
EDE6205,CURRICULUM: ELEMENTARY SCHOOL,3,no,,FAU;FIU;UNF
EDF4444,ASSESSMENT OF LEARNING AND BEHAVIOR,3,no,,SJRSC;SPC;UNF
EDG2000,CAREERS IN K-12 EDUCATION,3,no,,UCF;UNF;VC
EDG4442,EFFECTIVE LEARNING ENVIRONMENTS,3,yes,queued,UF;UNF;UWF
EDG6287,STRATEGIC PLANNING SEMINAR,3,no,,FAMU;FSU;UNF
EDG6625,CURRICULUM AND ASSESSMENT LEADERSHIP,3,no,,FAMU;FAU;UNF
EDG6906,INDEPENDENT STUDY,3,no,,FAU;UNF;USF
EDH6405,HIGHER EDUCATION LAW,3,no,,FGCU;UNF;UWF
EDH6637,CRISIS MANAGEMENT IN HIGHER EDUCATION,3,no,,FIU;UF;UNF
EEC4207,ASSESSMENT AND EVALUATION OF YOUNG CHILDREN,3,no,,SPC;UCF;UNF
EEE6508,ADVANCED SIGNAL PROCESSING,3,no,,FAMU;FAU;UNF
EEL3216,FUNDAMENTALS OF POWER SYSTEMS,3,no,,FAMU;FSU;UNF
EEL4750,DIGITAL SIGNAL PROCESSING FUNDAMENTALS,3,no,,UCF;UF;UNF
EEL5934,SPECIAL TOPICS IN ELECTRICAL ENGINEERING,3,no,,FAU;UF;UNF
EEX4240,BEGINNING TO TEACH,3,no,,FIU;UNF;USF
EEX4254,TCHING STUDENTS W/MILD-MOD DIS,3,yes,queued,FGCU;UNF;UWF
EEX4474,TCHNG STUDENTS MOD/SEV DISABIL,3,yes,queued,FGCU;UNF;UWF
EEX4753,COOPERATIVE CONSULTATION IN SPECIAL EDUCATION,3,no,,SPC;SSCF;UNF
EEX5075,FOUNDATIONS OF EVIDENCE-BASED PRACTICES IN SPECIAL EDUCATION,3,no,,FIU;FSU;UNF
EEX5612,APPLIED BEHAVIOR ANALYSIS,3,no,,FAU;FIU;UNF
EEX6301,RESEARCH IN SPECIAL EDUCATION,3,no,,FIU;FSU;UNF
EEX6617,EXPERIMENTAL ANALYSIS OF BEHAVIOR,3,no,,FIU;UCF;UNF
EEX6732,FACILITATION OF PARENT INTERACTION,3,no,,FGCU;UNF;USF
EMA5104,ADVANCED MATERIALS PRINCIPLES I,3,no,,FIU;UCF;UNF
EMA6971,MASTERS RESEARCH,3,no,,UCF;UF;UNF
EME3905,DIRECTED INDEPENDENT STUDY,3,no,,UCF;UNF;UWF
EME6055,CURRENT TRENDS IN INSTRUCTIONAL TECHNOLOGY,3,no,,UCF;UNF;USF
EME6346,STORY DESIGN FOR INSTRUCTION,3,no,,UCF;UNF;USF
EME6601,INSTRUCTIONAL DESIGN,3,no,,FAU;UCF;UNF
EME6609,INSTRUCTIONAL DESIGN,3,no,,UF;UNF;UWF
EML4304L,EXPERIMENTS IN THERMAL AND FLUID SCIENCES - LAB,3,no,,FAMU;FSU;UNF
EML6910,SUPERVISED RESEARCH,3,no,,FIU;UF;UNF
ENC3246,COMMUNICATION FOR ENGINEERS,3,no,,UF;UNF;USF
ENC3930,SPECIAL TOPICS,3,no,,FAMU;UCF;UNF
ENC4331,WRITING - RHETORIC - AND COMMUNITY,3,no,,FIU;UCF;UNF
ENC4403,GRANT WRITING,3,no,,FLPOLY;UNF;USF
ENC6700,STUDIES IN COMPOSITION THEORY,3,no,,FAU;UNF;USF
ENG4013,LITERARY CRITICISM,3,yes,queued,UNF;USF;UWF
ENG4930,SENIOR SEMINAR,3,no,,FAMU;FGCU;UNF
ENG6019,TOPICS IN LITERARY THEORY,3,no,,UNF;USF;UWF
ENL3132,BRITISH NOVEL: 20TH CENTURY,3,no,,FAU;UF;UNF
ENL4210,MEDIEVAL LITERATURE,3,no,,FAU;FIU;UNF
ENV3001L,ENVIRONMENTAL ENGINEERING LAB,3,yes,queued,FIU;UNF;UWF
ENV6510C,ADVANCED UNIT OPERATIONS I,3,no,,FIU;UNF;USF
ENV6511C,ADVANCED UNIT OPERATIONS II,3,no,,FIU;UF;UNF
ENV6519,AQUATIC CHEMICAL PROCESSES,3,no,,UCF;UNF;USF
EUH3124,THE CRUSADES,3,no,,UCF;UNF;USF
EUH4408,ALEXANDER THE GREAT,3,no,,FIU;FSU;UNF
EUH5934,TOPICS IN EUROPEAN HISTORY,3,no,,FAMU;UF;UNF
FIL3006,ANALYZING FILMS,3,no,,FIU;UCF;UNF
FIL3826,AMERICAN CINEMA,3,no,,KU;UCF;UNF
FIN4451,FINTECH CAPSTONE,3,no,,FSCJ;UCF;UNF
FIN4461,FINANCIAL STATEMENT ANALYSIS,3,yes,queued,UNF;USF;UWF
FIN4561,BOND FUND MANAGEMENT,3,yes,queued,UCF;UNF;UWF
FIN4940,FINANCE INTERNSHIP,3,no,,FAU;UNF;USF
FIN6778,FOUNDATIONS OF FINTECH,3,no,,UCF;UNF;USF
FLE4333,SPECIAL METHODS FOREIGN LANGUAGE,3,no,,FAU;UNF;USF
FRE2241,INTERMEDIATE FRENCH II,3,no,,FIU;UNF;USF
FRE4501,FRANCE TODAY,3,no,,FIU;UF;UNF
GIS4048C,APPLICATIONS IN GIS,3,yes,queued,FAU;UNF;UWF
GRA2203C,PREPRESS PRODUCTION,3,no,,JMVU;SPC;UNF
GRA3118C,PUBLICATION DESIGN,3,no,,FAMU;UNF;USF
GRA3139C,MOTION GRAPHICS,3,yes,queued,FAMU;UNF;UWF
GRA4186C,SENIOR DESIGN STUDIO,3,no,,PESC;UF;UNF
GRA4189C,THESIS I/PORTFOLIO,3,no,,FIU;PESC;UNF
GRA4513C,COMMUNICATION DESIGN AND VISUAL PERSUASION,3,no,,FSCJ;IRSC;UNF
HIM6908,INDEPENDENT STUDY,3,no,,UCF;UNF;USF
HIS5165,DIGITAL HISTORY,3,no,,FIU;FSU;UNF
HIS6946,TEACHING PRACTICUM,3,no,,UCF;UNF;UWF
HSA3160,HEALTH CARE MARKETING,3,no,,PBSC;PSC;UNF
HSA3222,LONG TERM CARE MANAGEMENT,3,no,,FAMU;UCF;UNF
HSA3340,HEALTHCARE HUMAN RESOURCES,3,no,,CF;EWU;UNF
HSA4111,U.S. HEALTHCARE SYSTEM,3,no,,AU;EWU;UNF
HSA5177,HEALTH CARE FINANCE,3,no,,FIU;UCF;UNF
HSA6112,INTERNATIONAL HEALTH SYSTEMS,3,no,,FGCU;UCF;UNF
HSA6114,HEALTH CARE DELIVERY SYSTEMS,3,no,,FGCU;UF;UNF
HSA6149,HEALTH CARE PLANNING AND MARKETING,3,no,,FAMU;FIU;UNF
HSA6155,HEALTH ECONOMICS,3,no,,FGCU;UCF;UNF
HSA6178,ADVANCED HEALTH CARE FINANCIAL MANAGEMENT,3,no,,FAMU;UCF;UNF
HSA6179,HEALTH CARE FINANCIAL MGMT,3,no,,FGCU;UCF;UNF
HSA6188,CAPSTONE: HEALTHCARE STRATEGIC MANAGEMENT,3,no,,UCF;UF;UNF
HSA6198,HEALTH CARE INFO SYSTEMS,3,no,,FGCU;UF;UNF
HSA6436,HEALTH ECONOMICS,3,no,,UF;UNF;UWF
HSA6707,RESEARCH METHODS FOR HEALTHCARE MANAGEMENT,3,no,,FAU;UNF;UWF
HSC3500,EPIDEMIOLOGY,3,no,,EWU;KU;UNF
HSC4133,HUMAN SEXUALITY EDUCATION,3,no,,FAU;UF;UNF
HSC4210,ENVIRONMENTAL HEALTH,3,no,,EWU;FAMU;UNF
HSC4624,FOUNDATIONS OF GLOBAL HEALTH,3,no,,SFC;UNF;USF
HSC4931,SPECIAL TOPICS,3,no,,FAMU;SPC;UNF
HSC6585,HEALTH COMMUNICATION,3,no,,FAU;UCF;UNF
HUN6249,NUTRITION AND METABOLISM,3,no,,UCF;UNF;USF
HUN6408,NUTRITION THROUGH LIFE SPAN,3,no,,UCF;UNF;USF
IDH3930,SPECIAL TOPICS,3,no,,FGCU;UCF;UNF
IDH4912,DIRECTED INDEPENDENT RESEARCH,3,no,,UCF;UF;UNF
IDS4910,COMMUNITY RESEARCH,3,no,,FGCU;UNF;USF
INR3016,GLOBAL ISSUES,3,no,,STU;UCF;UNF
INR4243,INTERNATIONAL POLITICS OF LATIN AMERICA,3,no,,STU;UCF;UNF
INR4603,INTERNATIONAL RELATIONS THEORY,3,no,,FIU;UCF;UNF
INR6607,INTERNATIONAL RELATIONS THEORY,3,no,,FAU;UF;UNF
INR6938,SPECIAL TOPICS,3,no,,UCF;UF;UNF
INT1000,INTRODUCTION TO INTERPRETING,3,no,,FSCJ;MDC;UNF
INT3205C,COGNITIVE PROCESSING,3,no,,SPC;UNF;USF
INT3270,CONSECUTIVE INTERPRETING SKILLS,3,no,,SPC;UNF;USF
ISM4403,BUSINESS INTELLIGENCE,3,no,,FAU;KU;UNF
ISM4941,FIELD STUDY IN MIS,3,no,,FGCU;FSU;UNF
ISM6021,MANAGEMENT OF INFORMATION SYSTEMS,3,no,,FIU;UNF;USF
ISM6419,DATA VISUALIZATION,3,no,,FIU;UNF;USF
ISM6427C,ARTIFICIAL INTELLIGENCE STRATEGY,3,no,,FAU;FIU;UNF
JOU3308,MAGAZINE ARTICLE WRITING,3,no,,FAMU;UNF;USF
JOU3940,INTERNSHIP,3,no,,UCF;UNF;UWF
LAE6319,LANG ARTS METHODS FOR ELEM TEACHERS,3,no,,FIU;UF;UNF
LAH4932,SPECIAL TOPICS,3,no,,FIU;UCF;UNF
LAH6936,SEMINAR IN HISTORY OF BRAZIL,3,no,,UF;UNF;UWF
LAS3930,SPECIAL TOPICS,3,no,,UCF;UF;UNF
LEI3004,INTRO TO REC. - PARK & LEISURE SERVICES,3,no,,FAMU;FSU;UNF
LEI3266,OUTDOOR RECREATION,3,no,,EWU;FSU;UNF
LIT4083,STUDIES IN MODERN LITERATURE,3,no,,FAMU;UF;UNF
LIT6905,DIRECTED STUDY,3,no,,FAU;UNF;UWF
MAE6318,MATHEMATICS FOR ELEMENTARY TEACHERS,3,no,,FIU;UCF;UNF
MAN4201,ORGANIZATIONAL ANALYSIS AND CHANGE,3,no,,FSU;PSC;UNF
MAN4361,ORGANIZATIONAL STAFFING,3,no,,MDC;UNF;USF
MAN4390,CURRENT ISSUES IN HUMAN RESOURCE MANAGEMENT,3,no,,FSU;SFC;UNF
MAN6931,SPECIAL TOPICS,3,no,,FAU;FSU;UNF
MAN6943,GRADUATE MANAGEMENT INTERNSHIP,3,no,,FAU;FIU;UNF
MAT3930,SPECIAL TOPICS IN MATHEMATICS,3,no,,FLPOLY;FSU;UNF
MAT4931,SPECIAL TOPICS IN MATHEMATICS,3,no,,EWU;FSU;UNF
MAT6908,DIRECTED INDIVIDUAL STUDY,3,no,,FSU;UNF;USF
MAT6933,SPECIAL TOPICS,3,no,,FAU;FSU;UNF
MHF3404,HISTORY OF MATHEMATICS,3,no,,FAU;FIU;UNF
MHS6482,LIFESPAN/DEVELOPMENT,3,no,,FAU;FGCU;UNF
MMC3200,MASS COMMUNICATION LAW,3,no,,FSCJ;UCF;UNF
MMC3703,SPORTS MEDIA & SOCIETY,3,no,,FSU;UF;UNF
MMC3711,MULTIMEDIA GRAPHICS,3,no,,FAU;KU;UNF
MMC4420,RESEARCH IN THE MASS MEDIA,3,no,,FIU;UNF;USF
MMC4905,INDEPENDENT STUDY,3,no,,FIU;UNF;UWF
MMC4930,SENIOR SEMINAR,3,no,,FAMU;FAU;UNF
MUC4242,COMPOSITION 4,3,no,,FIU;UF;UNF
MUE5336C,SECONDARY CHORAL METHODS,3,no,,FIU;UF;UNF
MUE5338C,TEACHING INSTRUMENTAL MUSIC,3,no,,FIU;UF;UNF
MUE6080,FOUNDATIONS OF MUSIC EDUCATION,3,no,,UCF;UF;UNF
MUE6946,INTERNSHIP,3,no,,FSU;UCF;UNF
MUG4241,CHORAL CONDUCTING,3,no,,EWU;FAU;UNF
MUG4302,INSTRUMENTAL CONDUCTING,3,no,,UF;UNF;USF
MUG6205,ADVANCED CHORAL CONDUCTING,3,no,,FAU;UNF;USF
MUH2501,WORLD MUSIC,3,no,,SFC;UF;UNF
MUL4401,PIANO LITERATURE 2,3,no,,FAU;FIU;UNF
MUL4441,WOODWIND LITERATURE,3,no,,FSU;UF;UNF
MUL4442,BRASS LITERATURE,3,no,,FSU;UF;UNF
MUL4460,PERCUSSION LITERATURE,3,no,,FSU;UF;UNF
MUL4550,INSTRUMENTAL LITERATURE,3,no,,FAU;FGCU;UNF
MUM2942,MUSIC TECHNOLOGY PRACTICUM,3,no,,FSWSC;UNF;VC
MUM3701,BUSINESS OF MUSIC,3,no,,FAMU;UF;UNF
MUN2120,CONCERT BAND,3,no,,FSU;GCSC;UNF
MUN2140,WIND ENSEMBLE,3,no,,FSU;SSCF;UNF
MUN2210,ORCHESTRA,3,no,,FGCU;FSU;UNF
MUN3411,STRING ENSEMBLE,3,no,,FAMU;UNF;USF
MUN3426,SAXOPHONE QUARTET,3,yes,queued,UCF;UNF;UWF
MUN3483,GUITAR ENSEMBLE,3,yes,queued,UCF;UNF;UWF
MUN6145,WIND SYMPHONY,3,no,,UF;UNF;USF
MUN6345,CHAMBER SINGERS,3,no,,UF;UNF;USF
MUN6716,JAZZ COMBO,3,no,,FAU;UNF;USF
MUS2221,FRENCH DICTION,3,no,,FIU;UF;UNF
MUS2231,GERMAN DICTION,3,no,,FIU;UF;UNF
MUS4970,SENIOR RECITAL,3,no,,FSU;UCF;UNF
MUS5711,MUSIC BIBLIOGRAPHY,3,no,,FIU;FSU;UNF
MUT4421,TONAL COUNTERPOINT,3,no,,UF;UNF;USF
MUT4663,JAZZ STYLES & ANALYSIS I,3,no,,FSU;UF;UNF
MUT4664,JAZZ STYLES AND ANALYSIS II,3,no,,FAMU;FIU;UNF
MVJ1018,APPLIED JAZZ TROMBONE I,3,no,,FSWSC;MDC;UNF
MVJ2228,SECONDARY JAZZ TROMBONE,3,no,,FIU;MDC;UNF
MVJ3338,APPLIED JAZZ BASS 3,3,no,,FIU;FSU;UNF
MVJ3436,APPLIED JAZZ SAXOPHONE III,3,no,,FIU;FSU;UNF
MVJ4346,APPLIED JAZZ SAXOPHONE IV,3,no,,FIU;FSU;UNF
MVJ4347,APPLIED JAZZ TROMBONE IV,3,no,,FIU;FSU;UNF
MVK6650,GRADUATE PIANO PEDAGOGY,3,no,,FAU;UNF;USF
NGR5003C,ADVANCED HEALTH ASSESSMENT THEORY,3,no,,FAMU;FSU;UNF
NGR5172,ADVANCED PHARMACOLOGY,3,no,,FAMU;FSU;UNF
NGR5810,RESEARCH METHODS IN NURSING,3,no,,FAMU;FIU;UNF
NGR6421,PRINCIPLES OF ANESTHESIOLOGY NURSING I,3,no,,FGCU;FIU;UNF
NGR6422,PRINCIPLES OF ANESTHESIOLOGY NURSING II,3,no,,FIU;UNF;USF
NGR6423,PRINCIPLES OF ANESTHESIOLOGY NURSING III,3,no,,FIU;UNF;USF
NGR6432L,ANESTHESIA PRACTICUM II,3,no,,FIU;FSU;UNF
NGR6433L,ANESTHESIA PRACTICUM III,3,no,,FIU;FSU;UNF
NGR6434L,ANESTHESIA PRACTICUM IV,3,no,,FIU;FSU;UNF
NGR6435L,ANESTHESIA PRACTICUM V,3,no,,FIU;FSU;UNF
NGR6492,PROFESSIONAL ASPECTS OF ANESTHESIOLOGY NURSING,3,no,,FIU;UNF;USF
NGR6602C,ADVANCED FAMILY HEALTH NURSING 2,3,no,,FIU;FSU;UNF
NGR6712,CURRICULUM AND INSTRUCTION,3,no,,FGCU;FNU;UNF
NGR6942,NURSE LEADERSHIP AND MANAGEMENT PRACTICUM,3,no,,FGCU;FNU;UNF
NGR7767,PRACTICE MANAGEMENT IN ADVANCED NURSING AND HEALTH,3,no,,FAU;UNF;USF
NGR7946,SCHOLARSHIP PRACTICUM,3,no,,FAU;FSU;UNF
NUR3219C,CARE MANAGEMENT II,3,no,,KU;UF;UNF
NUR3226L,ADULT HEALTH II CLINICAL,3,no,,FGCU;FIU;UNF
NUR4635L,DIRECTED CLINICAL STUDY,3,no,,FAMU;UNF;USF
NUR4836C,HEALTHCARE POLICY,3,no,,FAMU;FNU;UNF
NUR4888,COORDINATION OF CARE IN NURSING,3,no,,KU;UNF;USF
NUR4955,STUDY ABROAD,3,no,,CC;UCF;UNF
PAD5700,PUBLIC ADMINISTATION RESEARCH METHDOS,3,no,,FSU;UNF;USF
PAD6208,NONPROFIT FINANCIAL MANAGEMENT,3,no,,UCF;UNF;USF
PAD6436,PROFESSIONALISM AND ETHICS,3,no,,FAU;FIU;UNF
PAD6807,URBAN ADMINISTRATION,3,no,,EWU;FIU;UNF
PCB4805,ENDOCRINOLOGY,3,no,,FIU;UCF;UNF
PCB5525,MOLECULAR BIOLOGY,3,no,,FSU;UNF;UWF
PCB6236,CANCER BIOLOGY,3,no,,FAU;UCF;UNF
PEL2905,INDEPENDENT STUDY,3,no,,SSCF;UCF;UNF
PEM2121C,YOGA,3,no,,FAU;UCF;UNF
PEN1231,SAILING,3,no,,BC;MDC;UNF
PET3310C,KINESIOLOGY,3,no,,EWU;KU;UNF
PET3768C,GROUP EXERCISE INSTRUCTION,3,no,,EWU;UCF;UNF
PGY3930C,SPECIAL TOPICS,3,no,,UCF;UNF;USF
PHC6102,HEALTH POLICY IN A GLOBAL CONTEXT,3,no,,FAMU;FIU;UNF
PHC6410,APPLIED SOCIAL BEHAVIORAL SCIENCE,3,no,,FIU;UF;UNF
PHC6940,PUBLIC HEALTH CAPSTONE,3,no,,UF;UNF;USF
PHI3601,ETHICS,3,no,,FAMU;FIU;UNF
PHI4220,PHILOSOPHY OF LANGUAGE,3,no,,FIU;UF;UNF
PHI4420,PHILOSOPHY OF SOCIAL SCIENCE,3,no,,FAU;UCF;UNF
PHT6070C,IMAGING IN REHABILITATION,3,no,,UCF;UF;UNF
PHY2464C,ACOUSTICS,3,no,,BC;FAMU;UNF
PHY3101L,MODERN PHYSICS LABORATORY,3,no,,FAMU;FLPOLY;UNF
PHY4802L,ADVANCED LABORATORY,3,no,,FAMU;UF;UNF
PHY4970,UNDERGRADUATE HONORS THESIS,3,no,,FSU;UCF;UNF
POS3625,THE FIRST AMENDMENT,3,yes,queued,FSU;UNF;UWF
POS3679,MOCK TRIAL,3,no,,FAMU;UF;UNF
POS3931,SELECTED TOPICS,3,no,,FSU;UNF;USF
PSB4342,VISION SCIENCE,3,no,,FGCU;UF;UNF
PSB4930,SPECIAL TOPICS IN NEUROSCIENCE,3,no,,FAU;FSU;UNF
PSY3213L,RESEARCH METHODS LAB,3,no,,FAU;UF;UNF
PSY4904,HONORS SEMINAR,3,no,,FAMU;UCF;UNF
PSY6217,RESEARCH DESIGN & ANALYSIS II,3,no,,UNF;USF;UWF
PSY6910,SUPERVISED RESEARCH,3,no,,FAMU;UF;UNF
PUP6006,POLICY PROCESS,3,no,,FIU;UF;UNF
PUP6007,POLICY ANALYSIS,3,no,,EWU;UF;UNF
RED3310,TEACHING READING AS A PROCESS,3,yes,queued,UCF;UNF;UWF
REL3191,LIFE AFTER DEATH,3,no,,UF;UNF;USF
REL3213,HEBREW BIBLE/OLD TESTAMENT,3,no,,FGCU;UF;UNF
REL3241,NEW TESTAMENT,3,yes,queued,FGCU;UNF;UWF
REL4900,SELECTED READINGS,3,no,,FAMU;FLAC;UNF
RTV3601C,BROADCAST PERFORMANCE,3,no,,UCF;UF;UNF
RTV4403,MEDIA CRITICISM,3,no,,FSCJ;UCF;UNF
RTV4661C,ADVANCED BROADCAST PRODUCTION,3,no,,FIU;STU;UNF
SDS6830,SCHOOL COUNSELING INTERNSHIP,3,no,,FAMU;FGCU;UNF
SLS1930,SPECIAL TOPICS,3,no,,CF;FLPOLY;UNF
SMT4664,TEACHING AND THRIVING IN STEM,3,no,,FIU;FSU;UNF
SOP3723,CULTURE AND PSYCHOLOGY,3,no,,FNU;UCF;UNF
SOP3751,PSYCHOLOGY AND THE LAW,3,no,,FSU;UCF;UNF
SOW4101,HUMAN BEHAVIOR AND THE SOCIAL ENVIRONMENT I,3,no,,EWU;FAU;UNF
SOW4102,HUMAN BEHAVIOR AND THE SOCIAL ENVIRONMENT II,3,no,,EWU;FAU;UNF
SOW4323,SOCIAL WORK PRACTICE WITH GROUPS,3,no,,EWU;FSU;UNF
SOW4523,FIELD SEMINAR II,3,no,,EWU;FIU;UNF
SOW6646,SOCIAL WORK PRACTICE WITH THE AGING,3,no,,FAU;FIU;UNF
SPA3112,PHONETICS,3,no,,UCF;UNF;USF
SPA4004,LANGUAGE DEVELOPMENT,3,no,,FSU;UF;UNF
SPA4250,INTRODUCTION TO SPEECH DISORDERS,3,no,,UF;UNF;USF
SPB6946,INTERNSHIP,3,no,,UCF;UNF;USF
SPM3104,SPORTS FACILITIES MANAGEMEMT,3,yes,queued,EFSC;UNF;UWF
SPN3350,SPANISH FOR HERITAGE SPEAKERS,3,no,,FSU;UF;UNF
SSE3313,SOCIAL STUDY METHODS:ELEM TCHR,3,no,,FLAC;FSWSC;UNF
STA4906,DIRECTED INDIVIDUAL STUDY,3,no,,FAU;UCF;UNF
STA6106,STATISTICAL COMPUTING,3,no,,FAU;UCF;UNF
STA6166,STATISTICAL METHODS IN RESEARCH I,3,no,,FIU;UF;UNF
STA6703,STATISTICAL MACHINE LEARNING,3,no,,UF;UNF;USF
STA6938,SEMINAR,3,no,,UCF;UF;UNF
STA6940,SUPERVISED TEACHING,3,no,,FIU;UF;UNF
SYA4010,SOCIOLOGICAL THEORY,3,no,,FIU;FSU;UNF
SYO4200,SOCIOLOGY OF RELIGION,3,no,,UCF;UF;UNF
SYO4370,WORK & SOCIETY,3,no,,FIU;FSU;UNF
TAX6905,DIRECTED STUDY,3,no,,FIU;UNF;UWF
TRA4234,WAREHOUSE MANAGEMENT,3,no,,CF;MDC;UNF
TRA4945,LOGISTICS INTERNSHIP,3,no,,FIU;KU;UNF
TSL6142,CRITICAL APPROACHES TO ESOL,3,no,,FAU;UCF;UNF
TSL6700,ISSUES IN ESOL FOR SCHOOL COUNSELORS,3,no,,UF;UNF;USF
TTE4203,HIGHWAY CAPACITY ANALYSIS,3,no,,FIU;UF;UNF
TTE6205,HIGHWAY CAPACITY,3,no,,UCF;UF;UNF
ZOO4234C,GENERAL PARASITOLOGY,3,no,,BC;FIU;UNF
ZOO4513L,ANIMAL BEHAVIOR LABORATORY,3,no,,FIU;SPC;UNF
ZOO4823C,GENERAL ENTOMOLOGY,3,no,,FGCU;FSU;UNF
ZOO5463C,ADVANCED HERPETOLOGY,3,no,,FIU;UCF;UNF
ACG6309,ADVANCED MANAGERIAL ACCOUNTING,2,no,,UNF;UWF
ACG6505,NOT-FOR-PROFIT ACCOUNTING,2,no,,KU;UNF
ACG6838,ACCOUNTING FRAUD,2,no,,FIU;UNF
ACG6846C,ACCOUNTING DATA ANALYTICS,2,no,,UNF;USF
ADV3200C,CREATIVE CONCEPTS,2,no,,FIU;UNF
ADV4404,CULTURAL BRANDING,2,no,,UF;UNF
ADV4930,SPECIAL STUDY IN ADVERTISING,2,no,,UF;UNF
AMH3223,THE GILDED AGE,2,no,,UF;UNF
AMH3231,THE UNITED STATES - 1914-1945,2,no,,UNF;USF
AMH3312,HIST. OF SEXUALITY IN AMERICA,2,no,,FGCU;UNF
AMH3420,FLORIDA HISTORY,2,no,,FAU;UNF
AMH3460,U.S. URBAN HISTORY,2,no,,UF;UNF
AMH4906,DIRECTED INDIVIDUAL STUDY,2,no,,UCF;UNF
AMH6429,EARLY FLORIDA,2,no,,UCF;UNF
AMH6905,DIRECTED STUDY,2,no,,UNF;UWF
AML3154,AMERICAN POETRY,2,no,,FGCU;UNF
ANG5472,ANTHROPOLOGY OF GLOBALIZATION,2,no,,UNF;UWF
ANG5930,SPECIAL TOPICS,2,no,,FAU;UNF
ANT3462,MEDICAL ANTHROPOLOGY,2,no,,FIU;UNF
ANT3514C,PRINCIPLES OF PHYSICAL ANTHROPOLOGY,2,no,,UF;UNF
ANT4413,GENDER ANTHROPOLOGY,2,no,,FAU;UNF
ANT4620,LANGUAGE AND CULTURE,2,no,,UNF;USF
APK4101,FUNDAMENTALS OF SKELETAL MUSCLE,2,no,,UF;UNF
APK4912,APK UNDERGRADUATE RESEARCH,2,no,,UF;UNF
APK6107C,CARDIOVASCULAR EXERCISE PHYSIOLOGY,2,no,,UCF;UNF
APK6235C,KINESIOLOGY INSTRUMENTATION,2,no,,UCF;UNF
APK6415,BEHAVIORAL MEDICINE,2,no,,UCF;UNF
APK6416,LIFESTYLE MEDICINE,2,no,,UNF;USF
APK6900,DIRECTED INDEPENDENT STUDY,2,no,,UF;UNF
ARH3202,INTRODUCTION TO MEDIEVAL ART,2,no,,FSU;UNF
ARH3621,AMERICAN ART,2,yes,queued,UNF;UWF
ARH3794,MUSEUM BASICS,2,no,,FSU;UNF
ARH3811,JUNIOR METHODS SEMINAR,2,no,,FIU;UNF
ARH3888,ART OF DISNEY,2,no,,UCF;UNF
ARH3955,STUDY ABROAD,2,no,,UCF;UNF
ARH4910,RESEARCH,2,no,,FIU;UNF
ART3530C,PAINTING II,2,no,,UNF;USF
ART3569C,PORTRAIT PAINTING,2,no,,FIU;UNF
ART3714C,SCULPTURE:CASTING,2,yes,queued,UNF;UWF
ART3765C,CERAMIC HANDBUILDING II,2,no,,UCF;UNF
ART4768C,ADVANCED CERAMICS,2,no,,FIU;UNF
ART4929C,SENIOR PROJECT,2,no,,FSU;UNF
